category,bathrooms,bedrooms,has_photo,price,price_type,square_feet,state,latitude,longitude,time
housing/rent/apartment,1.0,2.0,Thumbnail,1035,Monthly,900,GA,337848.0,-843922.0,1577360547
housing/rent/apartment,1.0,2.0,Thumbnail,1030,Monthly,900,MI,437012.0,-854657.0,1577016046
housing/rent/apartment,1.0,2.0,Thumbnail,1025,Monthly,900,IA,420259.0,-936516.0,1577016989
housing/rent/apartment,1.0,1.0,Thumbnail,1021,Monthly,900,VA,368379.0,-760939.0,1568750007
housing/rent/apartment,2.0,2.0,Thumbnail,1015,Monthly,900,NC,364688.0,-782924.0,1568765426
housing/rent/apartment,1.0,2.0,Thumbnail,999,Monthly,900,Otros,403012.0,-1116907.0,1577360246
housing/rent/apartment,1.0,2.0,Thumbnail,995,Monthly,900,IA,420259.0,-936516.0,1577360519
housing/rent/apartment,1.0,2.0,Thumbnail,995,Monthly,900,WI,429908.0,-895684.0,1577015697
housing/rent/apartment,1.0,2.0,Yes,978,Monthly,900,NC,364336.0,-780027.0,1568765454
housing/rent/apartment,1.0,1.0,Thumbnail,975,Monthly,900,PA,401755.0,-748464.0,1577358997
housing/rent/apartment,1.0,2.0,Thumbnail,975,Monthly,900,TX,298831.0,-979450.0,1577014865
housing/rent/apartment,1.0,1.0,Thumbnail,964,Monthly,900,NC,361147.0,-800915.0,1568750358
housing/rent/apartment,2.0,2.0,Thumbnail,950,Monthly,900,FL,304528.0,-872644.0,1577358626
housing/rent/apartment,1.0,1.0,Thumbnail,950,Monthly,900,MO,390744.0,-945521.0,1577015087
housing/rent/apartment,1.0,2.0,Thumbnail,935,Monthly,900,CA,395076.0,-1215058.0,1577360065
housing/rent/apartment,1.0,2.0,Thumbnail,924,Monthly,900,NC,360334.0,-794909.0,1568747766
housing/rent/apartment,1.0,1.0,Thumbnail,900,Monthly,900,MO,390744.0,-945521.0,1577015053
housing/rent/apartment,1.0,2.0,Yes,900,Monthly,900,PA,405059.0,-801869.0,1568778331
housing/rent/apartment,1.0,1.0,Thumbnail,899,Monthly,900,NC,339094.0,-781285.0,1577358917
housing/rent/apartment,1.0,1.0,Thumbnail,898,Monthly,900,Otros,611723.0,-1498414.0,1577358618
housing/rent/apartment,1.0,1.0,Thumbnail,890,Monthly,900,MD,393191.0,-766126.0,1577016847
housing/rent/apartment,1.0,2.0,Thumbnail,875,Monthly,900,IL,416121.0,-875514.0,1575149191
housing/rent/apartment,1.0,2.0,Thumbnail,870,Monthly,900,IN,403613.0,-869005.0,1577358831
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,900,OH,402854.0,-830595.0,1577309386
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,900,MO,390744.0,-945521.0,1577015069
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,900,IA,420259.0,-936516.0,1577015650
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,900,WI,430724.0,-894003.0,1577015772
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,900,MO,390744.0,-945521.0,1577014869
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,900,Otros,360785.0,-941531.0,1577016817
housing/rent/apartment,2.0,2.0,Thumbnail,850,Monthly,900,NV,361045.0,-1150677.0,1568743999
housing/rent/apartment,2.0,2.0,Thumbnail,848,Monthly,900,Otros,435329.0,-967265.0,1577359883
housing/rent/apartment,1.0,2.0,Thumbnail,825,Monthly,900,NE,411298.0,-962485.0,1577360079
housing/rent/apartment,1.0,3.0,Thumbnail,825,Monthly,900,MI,429497.0,-856417.0,1577359364
housing/rent/apartment,1.0,2.0,Thumbnail,815,Monthly,900,ND,468013.0,-1007562.0,1577359931
housing/rent/apartment,1.0,2.0,Yes,805,Monthly,900,PA,403306.0,-798062.0,1568779212
housing/rent/apartment,1.0,2.0,Thumbnail,800,Monthly,900,TN,365351.0,-873442.0,1577360301
housing/rent/apartment,1.0,1.0,Thumbnail,800,Monthly,900,ND,468296.0,-1008908.0,1577359703
housing/rent/apartment,1.0,3.0,Thumbnail,800,Monthly,900,OK,361160.0,-959281.0,1577359174
housing/rent/apartment,1.0,2.0,Thumbnail,795,Monthly,900,IA,416251.0,-937375.0,1577358810
housing/rent/apartment,1.0,2.0,Thumbnail,785,Monthly,900,VA,370575.0,-764614.0,1568756550
housing/rent/apartment,1.0,2.0,Thumbnail,785,Monthly,900,VA,370575.0,-764614.0,1568756478
housing/rent/apartment,1.5,2.0,Thumbnail,780,Monthly,900,TX,315887.0,-945735.0,1577359585
housing/rent/apartment,1.0,2.0,Thumbnail,775,Monthly,900,MO,390744.0,-945521.0,1577359197
housing/rent/apartment,2.0,2.0,Thumbnail,770,Monthly,900,NC,356553.0,-804824.0,1577309491
housing/rent/apartment,1.0,2.0,Thumbnail,765,Monthly,900,PA,402996.0,-798190.0,1568779302
housing/rent/apartment,2.0,2.0,Thumbnail,760,Monthly,900,TX,325548.0,-947807.0,1568768293
housing/rent/apartment,2.0,2.0,Thumbnail,750,Monthly,900,NC,357193.0,-813418.0,1577358996
housing/rent/apartment,1.0,2.0,Thumbnail,750,Monthly,900,WI,442745.0,-884153.0,1577358598
housing/rent/apartment,1.0,2.0,Thumbnail,735,Monthly,900,OH,413711.0,-821168.0,1568748088
housing/rent/apartment,1.0,2.0,Thumbnail,700,Monthly,900,MI,427242.0,-844770.0,1577358813
housing/rent/apartment,1.0,2.0,Thumbnail,700,Monthly,900,TX,294624.0,-985253.0,1577360190
housing/rent/apartment,1.0,2.0,Thumbnail,695,Monthly,900,Otros,435884.0,-965752.0,1577359976
housing/rent/apartment,1.0,2.0,Thumbnail,695,Monthly,900,Otros,435329.0,-967265.0,1577360323
housing/rent/apartment,1.0,2.0,Thumbnail,675,Monthly,900,MI,419295.0,-833654.0,1577359486
housing/rent/apartment,2.0,2.0,Thumbnail,650,Monthly,900,MO,389401.0,-923167.0,1577359867
housing/rent/apartment,1.0,2.0,Thumbnail,645,Monthly,900,ND,479179.0,-970658.0,1577360039
housing/rent/apartment,1.0,2.0,Yes,635,Monthly,900,PA,403914.0,-798369.0,1568779440
housing/rent/apartment,1.0,2.0,Thumbnail,625,Monthly,900,GA,328330.0,-836723.0,1577016589
housing/rent/apartment,2.0,2.0,Thumbnail,565,Monthly,900,TX,261596.0,-979890.0,1577359145
housing/rent/apartment,1.5,2.0,Yes,505,Monthly,900,OK,352441.0,-974144.0,1568779366
housing/rent/short_term,2.0,2.0,Thumbnail,500,Monthly,900,TX,307084.0,-963470.0,1575062563
housing/rent/apartment,1.0,2.0,Thumbnail,500,Monthly,900,TX,331472.0,-961040.0,1568766847
housing/rent/apartment,1.0,2.0,Thumbnail,455,Monthly,900,PA,405755.0,-797224.0,1568777326
housing/rent/apartment,1.5,2.0,Yes,1231,Monthly,901,PA,405059.0,-801869.0,1568778533
housing/rent/apartment,1.0,2.0,Thumbnail,999,Monthly,901,MA,416713.0,-701916.0,1568767135
housing/rent/apartment,1.0,2.0,Thumbnail,874,Monthly,901,Otros,317872.0,-931282.0,1568745963
housing/rent/apartment,1.0,2.0,Thumbnail,850,Monthly,901,MI,422837.0,-855793.0,1577358796
housing/rent/apartment,2.0,2.0,Thumbnail,578,Monthly,901,TX,262147.0,-983516.0,1577359146
housing/rent/apartment,1.0,2.0,Thumbnail,1850,Monthly,902,CO,397317.0,-1049698.0,1568746681
housing/rent/apartment,2.0,2.0,Thumbnail,1250,Monthly,902,FL,270717.0,-823833.0,1577360281
housing/rent/apartment,1.0,2.0,Thumbnail,1225,Monthly,902,IL,418859.0,-883101.0,1577360393
housing/rent/apartment,1.0,1.0,Thumbnail,1177,Monthly,902,WA,473099.0,-1223139.0,1568766090
housing/rent/apartment,1.0,2.0,Thumbnail,845,Monthly,902,WA,476794.0,-1174018.0,1577016828
housing/rent/apartment,1.0,2.0,Thumbnail,700,Monthly,902,GA,347754.0,-849497.0,1577016700
housing/rent/apartment,1.0,1.0,Thumbnail,1730,Monthly,903,MD,391649.0,-767156.0,1577305036
housing/rent/apartment,1.0,1.0,Thumbnail,1495,Monthly,903,TX,303054.0,-977497.0,1577359788
housing/rent/apartment,1.0,1.0,Thumbnail,1265,Monthly,903,TX,303054.0,-977497.0,1577359456
housing/rent/apartment,2.0,2.0,Thumbnail,1240,Monthly,903,MD,394944.0,-774535.0,1577305308
housing/rent/apartment,2.0,2.0,Yes,1055,Monthly,903,TX,328255.0,-971039.0,1568779695
housing/rent/apartment,1.0,1.0,Thumbnail,834,Monthly,903,IN,397078.0,-863938.0,1577358654
housing/rent/apartment,1.0,2.0,Thumbnail,1770,Monthly,904,NJ,403346.0,-745794.0,1568780321
housing/rent/apartment,1.0,2.0,Thumbnail,1770,Monthly,904,NJ,403346.0,-745794.0,1568779983
housing/rent/apartment,2.0,2.0,Thumbnail,2859,Monthly,905,CA,338520.0,-1183759.0,1577360136
housing/rent/apartment,1.0,1.0,Thumbnail,2450,Monthly,905,MN,449855.0,-933023.0,1576666263
housing/rent/apartment,3.0,3.0,Thumbnail,1797,Monthly,905,IN,404969.0,-869659.0,1577358852
housing/rent/apartment,2.0,2.0,Yes,1468,Monthly,905,WA,473866.0,-1221969.0,1568773800
housing/rent/apartment,2.0,2.0,Thumbnail,1330,Monthly,905,TX,330023.0,-968406.0,1568766447
housing/rent/apartment,1.0,2.0,Thumbnail,1240,Monthly,905,TX,303054.0,-977497.0,1577360119
housing/rent/apartment,1.0,2.0,Thumbnail,1160,Monthly,905,NV,361536.0,-1151965.0,1568754034
housing/rent/apartment,1.0,1.0,Thumbnail,1050,Monthly,905,Otros,388647.0,-948283.0,1577358663
housing/rent/apartment,2.0,2.0,Thumbnail,795,Monthly,905,Otros,346780.0,-927603.0,1577359037
housing/rent/apartment,1.0,1.0,Yes,1743,Monthly,906,MD,390747.0,-767017.0,1568778729
housing/rent/apartment,1.0,2.0,Thumbnail,1700,Monthly,906,Otros,436046.0,-1162475.0,1577360007
housing/rent/apartment,1.5,2.0,Thumbnail,1683,Monthly,906,WA,478616.0,-1222729.0,1568782026
housing/rent/apartment,1.5,2.0,Thumbnail,1683,Monthly,906,WA,478616.0,-1222729.0,1568782542
housing/rent/apartment,1.5,1.0,No,1295,Monthly,906,TX,324293.0,-977612.0,1568779988
housing/rent/apartment,1.0,1.0,Thumbnail,1175,Monthly,906,TX,303054.0,-977497.0,1577016865
housing/rent/apartment,1.0,1.0,Thumbnail,730,Monthly,906,Otros,333926.0,-868018.0,1577358748
housing/rent/apartment,1.0,1.0,Thumbnail,1369,Monthly,907,CA,336713.0,-1162873.0,1577017084
housing/rent/apartment,1.0,3.0,Thumbnail,1194,Monthly,907,AZ,322264.0,-1109438.0,1577358745
housing/rent/apartment,2.0,2.0,Thumbnail,1640,Monthly,908,WA,477921.0,-1223045.0,1568777665
housing/rent/apartment,1.0,1.0,Thumbnail,1225,Monthly,908,TX,294624.0,-985253.0,1577014956
housing/rent/apartment,1.0,1.0,Thumbnail,1010,Monthly,908,GA,334549.0,-841280.0,1577359344
housing/rent/apartment,2.0,2.0,Thumbnail,660,Monthly,908,Otros,348523.0,-924058.0,1577359473
housing/rent/apartment,2.0,2.0,Thumbnail,1095,Monthly,909,IA,420259.0,-936516.0,1577016826
housing/rent/apartment,2.0,2.0,Yes,1887,Monthly,910,WA,474457.0,-1221407.0,1568780574
housing/rent/apartment,1.0,1.0,Thumbnail,1750,Monthly,910,IA,415486.0,-905922.0,1577360549
housing/rent/apartment,2.0,4.0,Thumbnail,1496,Monthly,910,IN,404969.0,-869659.0,1577358855
housing/rent/apartment,1.0,1.0,Thumbnail,1161,Monthly,910,NC,357887.0,-786531.0,1568770358
housing/rent/apartment,1.0,1.0,Thumbnail,1047,Monthly,910,OH,394853.0,-843820.0,1568762582
housing/rent/apartment,1.0,1.0,Thumbnail,1046,Monthly,910,FL,304601.0,-842714.0,1577358611
housing/rent/apartment,1.0,1.0,Thumbnail,1019,Monthly,910,OH,392670.0,-842921.0,1568764727
housing/rent/apartment,1.0,1.0,Thumbnail,893,Monthly,910,NC,360746.0,-790777.0,1568749150
housing/rent/apartment,2.0,2.0,Thumbnail,1949,Monthly,911,WA,476160.0,-1223275.0,1577359655
housing/rent/apartment,2.0,2.0,Yes,1870,Monthly,911,NJ,403346.0,-745794.0,1568779867
housing/rent/apartment,1.0,1.0,Yes,1299,Monthly,911,MD,394915.0,-766609.0,1568771891
housing/rent/apartment,1.0,1.0,Thumbnail,1079,Monthly,911,GA,339569.0,-840214.0,1577358482
housing/rent/apartment,2.0,2.0,Thumbnail,991,Monthly,911,Otros,389885.0,-846468.0,1577358668
housing/rent/apartment,2.0,2.0,Thumbnail,3700,Monthly,912,Otros,389118.0,-770132.0,1577358557
housing/rent/apartment,2.0,2.0,Thumbnail,1313,Monthly,912,TX,330023.0,-968406.0,1568766275
housing/rent/apartment,1.0,2.0,Thumbnail,1239,Monthly,912,TX,328525.0,-971399.0,1568776078
housing/rent/apartment,1.0,2.0,Yes,1159,Monthly,912,TX,328525.0,-971399.0,1568775912
housing/rent/apartment,1.0,2.0,Thumbnail,1145,Monthly,912,NE,412562.0,-960404.0,1577359580
housing/rent/apartment,1.0,3.0,Thumbnail,1045,Monthly,912,MO,387677.0,-903880.0,1577016214
housing/rent/apartment,2.0,2.0,Thumbnail,1004,Monthly,912,TN,357530.0,-868832.0,1577358647
housing/rent/apartment,2.0,2.0,Thumbnail,895,Monthly,912,IA,420259.0,-936516.0,1576667691
housing/rent/apartment,2.0,3.0,Thumbnail,790,Monthly,912,IA,420259.0,-936516.0,1576667756
housing/rent/apartment,1.0,1.0,Thumbnail,1795,Monthly,913,WI,430531.0,-879659.0,1577360267
housing/rent/apartment,2.0,2.0,Thumbnail,1712,Monthly,913,WA,477910.0,-1222177.0,1568770528
housing/rent/apartment,1.0,1.0,Yes,1685,Monthly,913,CT,418388.0,-728231.0,1568778772
housing/rent/apartment,2.0,2.0,Thumbnail,1480,Monthly,913,Otros,334345.0,-888353.0,1577359363
housing/rent/apartment,1.0,2.0,Thumbnail,1397,Monthly,913,WA,472154.0,-1224608.0,1577358603
housing/rent/apartment,1.0,2.0,Thumbnail,1005,Monthly,913,TX,328255.0,-971039.0,1568779668
housing/rent/apartment,1.0,1.0,Yes,808,Monthly,913,TX,328255.0,-971039.0,1568779734
housing/rent/apartment,1.0,1.0,Thumbnail,805,Monthly,913,TX,328255.0,-971039.0,1568779381
housing/rent/apartment,1.0,1.0,Thumbnail,5000,Monthly,914,CA,377599.0,-1224379.0,1577359212
housing/rent/apartment,2.0,2.0,Yes,1855,Monthly,914,MD,392660.0,-768455.0,1568773500
housing/rent/apartment,2.0,3.0,Thumbnail,1575,Monthly,914,WI,430724.0,-894003.0,1577015504
housing/rent/apartment,2.0,1.0,Yes,1555,Monthly,914,WA,474608.0,-1222095.0,1568779566
housing/rent/apartment,2.0,2.0,No,1350,Monthly,914,FL,253801.0,-804041.0,1570656439
housing/rent/apartment,1.0,1.0,Thumbnail,1128,Monthly,914,TX,327767.0,-970816.0,1568771148
housing/rent/apartment,1.0,2.0,Thumbnail,1123,Monthly,914,TX,296015.0,-956306.0,1577358265
housing/rent/apartment,2.0,2.0,Thumbnail,4895,Monthly,915,CA,377599.0,-1224379.0,1577359216
housing/rent/apartment,2.0,2.0,Thumbnail,2295,Monthly,915,CA,341881.0,-1183905.0,1577360066
housing/rent/apartment,1.0,1.0,Yes,2120,Monthly,915,WA,475632.0,-1222265.0,1568777350
housing/rent/apartment,1.0,1.0,Thumbnail,1650,Monthly,915,Otros,444624.0,-731603.0,1577360050
housing/rent/apartment,1.0,2.0,Thumbnail,1445,Monthly,915,MD,392660.0,-768455.0,1568773332
housing/rent/apartment,1.0,2.0,Yes,1410,Monthly,915,Otros,432523.0,-708736.0,1568774671
housing/rent/apartment,1.0,2.0,Thumbnail,1300,Monthly,915,CO,397136.0,-1050655.0,1568749948
housing/rent/apartment,1.0,1.0,Thumbnail,1045,Monthly,915,AZ,338335.0,-1121292.0,1577358759
housing/rent/apartment,1.0,2.0,Thumbnail,565,Monthly,915,ND,479179.0,-970658.0,1577360016
housing/rent/apartment,1.0,2.0,Thumbnail,2199,Monthly,916,MN,449855.0,-933023.0,1577017178
housing/rent/apartment,1.0,2.0,Thumbnail,1800,Monthly,916,PA,404678.0,-799134.0,1568781912
housing/rent/apartment,2.0,2.0,Thumbnail,1365,Monthly,916,CO,388562.0,-1047720.0,1576791595
housing/rent/apartment,2.0,2.0,Thumbnail,1300,Monthly,916,IA,420259.0,-936516.0,1577360163
housing/rent/apartment,1.0,2.0,Thumbnail,1130,Monthly,916,WA,473099.0,-1223139.0,1568766322
housing/rent/apartment,1.0,2.0,Thumbnail,1025,Monthly,916,MN,449773.0,-930391.0,1576666506
housing/rent/apartment,1.0,2.0,Thumbnail,820,Monthly,916,ND,479179.0,-970658.0,1577358818
housing/rent/apartment,1.0,2.0,Thumbnail,725,Monthly,916,MI,434251.0,-839731.0,1577358829
housing/rent/apartment,1.0,2.0,Thumbnail,1900,Monthly,917,CA,338569.0,-1180019.0,1576666458
housing/rent/apartment,1.0,2.0,Thumbnail,1295,Monthly,917,OR,454913.0,-1224185.0,1577359942
housing/rent/apartment,1.0,1.0,Thumbnail,655,Monthly,917,Otros,390375.0,-957052.0,1577358872
housing/rent/apartment,1.5,2.0,Thumbnail,2495,Monthly,918,CA,377184.0,-1220656.0,1577017156
housing/rent/apartment,1.0,1.0,Thumbnail,2025,Monthly,918,NJ,403663.0,-746688.0,1568780720
housing/rent/apartment,2.0,2.0,Thumbnail,1890,Monthly,918,WA,476124.0,-1221427.0,1568767959
housing/rent/apartment,2.0,2.0,Thumbnail,1805,Monthly,918,WA,478616.0,-1222729.0,1568782101
housing/rent/apartment,2.0,2.0,Thumbnail,1289,Monthly,918,NV,361420.0,-1152247.0,1568749650
housing/rent/apartment,1.0,1.0,Thumbnail,1250,Monthly,918,MN,448525.0,-935502.0,1577360152
housing/rent/apartment,1.0,2.0,Thumbnail,1200,Monthly,918,WI,429115.0,-878656.0,1577015736
housing/rent/apartment,1.0,3.0,Yes,830,Monthly,918,OH,392431.0,-845394.0,1568769099
housing/rent/apartment,1.0,2.0,Thumbnail,750,Monthly,918,Otros,435329.0,-967265.0,1577017150
housing/rent/apartment,1.0,1.0,Thumbnail,1920,Monthly,919,TX,303054.0,-977497.0,1577359694
housing/rent/apartment,1.0,2.0,No,1110,Monthly,919,MD,394642.0,-768115.0,1568781298
housing/rent/apartment,1.0,1.0,Thumbnail,2700,Monthly,920,NJ,410091.0,-742081.0,1577016821
housing/rent/apartment,1.0,2.0,Thumbnail,2065,Monthly,920,CA,338154.0,-1180370.0,1568772102
housing/rent/apartment,1.0,2.0,Thumbnail,2050,Monthly,920,WA,476160.0,-1223275.0,1577360298
housing/rent/apartment,1.0,1.0,Thumbnail,1810,Monthly,920,MD,389974.0,-768818.0,1568754967
housing/rent/apartment,1.0,1.0,Yes,1649,Monthly,920,NJ,406623.0,-742087.0,1568776489
housing/rent/apartment,1.0,2.0,Yes,1630,Monthly,920,NJ,402659.0,-746959.0,1568782058
housing/rent/apartment,1.0,2.0,Thumbnail,1586,Monthly,920,NJ,402659.0,-746959.0,1568782120
housing/rent/apartment,1.0,1.0,Thumbnail,1556,Monthly,920,GA,340299.0,-842425.0,1568769084
housing/rent/apartment,2.0,2.0,Thumbnail,1495,Monthly,920,AZ,335178.0,-1120848.0,1577359371
housing/rent/apartment,1.0,2.0,Thumbnail,1245,Monthly,920,OR,454913.0,-1224185.0,1577014978
housing/rent/apartment,1.0,2.0,No,1195,Monthly,920,CO,405422.0,-1051137.0,1568765196
housing/rent/apartment,1.0,1.0,Yes,1094,Monthly,920,GA,339222.0,-840725.0,1568776143
housing/rent/apartment,1.5,1.0,Yes,1067,Monthly,920,GA,339683.0,-844394.0,1568780315
housing/rent/apartment,1.0,2.0,Thumbnail,950,Monthly,920,Otros,407061.0,-1119048.0,1577360255
housing/rent/apartment,1.0,1.0,Thumbnail,922,Monthly,920,NC,357193.0,-813418.0,1577310057
housing/rent/apartment,2.0,2.0,Thumbnail,910,Monthly,920,Otros,339901.0,-809964.0,1577305096
housing/rent/apartment,1.0,1.0,Thumbnail,895,Monthly,920,Otros,435329.0,-967265.0,1577359677
housing/rent/apartment,1.0,2.0,Thumbnail,835,Monthly,920,Otros,435329.0,-967265.0,1577358911
housing/rent/apartment,1.0,1.0,Thumbnail,826,Monthly,920,PA,404448.0,-799725.0,1577359283
housing/rent/apartment,1.0,2.0,Thumbnail,825,Monthly,920,Otros,435329.0,-967265.0,1577358912
housing/rent/apartment,1.0,2.0,Thumbnail,1565,Monthly,921,TN,359393.0,-868716.0,1577359116
housing/rent/apartment,2.0,2.0,Thumbnail,1430,Monthly,921,TX,277332.0,-974058.0,1577359020
housing/rent/apartment,1.0,2.0,Thumbnail,2800,Monthly,922,MA,423280.0,-710710.0,1577359271
housing/rent/apartment,1.0,1.0,Yes,1580,Monthly,922,GA,340648.0,-840849.0,1568770457
housing/rent/apartment,1.0,1.0,Thumbnail,1464,Monthly,922,CT,417922.0,-728576.0,1577359097
housing/rent/apartment,1.0,2.0,Thumbnail,4795,Monthly,923,CA,377599.0,-1224379.0,1577359214
housing/rent/apartment,1.0,2.0,Thumbnail,1895,Monthly,923,FL,261343.0,-802330.0,1577015209
housing/rent/apartment,2.0,2.0,Thumbnail,1850,Monthly,923,CA,327876.0,-1171265.0,1577359903
housing/rent/apartment,1.0,1.0,Thumbnail,1713,Monthly,923,Otros,430791.0,-737766.0,1577360317
housing/rent/apartment,2.0,2.0,Yes,1475,Monthly,923,WA,473099.0,-1223139.0,1568766374
housing/rent/apartment,1.0,1.0,Thumbnail,1953,Monthly,924,WA,478441.0,-1221991.0,1568770053
housing/rent/apartment,2.0,2.0,Thumbnail,1760,Monthly,924,OR,445716.0,-1232820.0,1577015628
housing/rent/apartment,2.0,2.0,Thumbnail,1575,Monthly,924,WA,475968.0,-1227026.0,1577358916
housing/rent/apartment,2.0,2.0,Thumbnail,916,Monthly,924,MN,448476.0,-937899.0,1575976888
housing/rent/apartment,1.5,2.0,Thumbnail,675,Monthly,924,OH,399621.0,-827824.0,1576706681
housing/rent/apartment,1.0,2.0,Thumbnail,2595,Monthly,925,CA,377605.0,-1222522.0,1577359169
housing/rent/apartment,1.0,2.0,Thumbnail,2495,Monthly,925,CA,341056.0,-1183668.0,1577291602
housing/rent/apartment,1.0,2.0,Thumbnail,2495,Monthly,925,CA,341056.0,-1183668.0,1577288925
housing/rent/apartment,1.0,2.0,No,2100,Monthly,925,CA,377931.0,-1222429.0,1577312836
housing/rent/apartment,2.0,2.0,Thumbnail,2020,Monthly,925,CA,338323.0,-1179079.0,1577358689
housing/rent/apartment,2.0,2.0,Thumbnail,1476,Monthly,925,CO,389577.0,-1047566.0,1568773704
housing/rent/apartment,1.0,1.0,Thumbnail,1450,Monthly,925,MN,449368.0,-933605.0,1576666263
housing/rent/apartment,2.0,2.0,Yes,1436,Monthly,925,CO,389577.0,-1047566.0,1568773611
housing/rent/apartment,1.0,2.0,Thumbnail,1375,Monthly,925,WI,430724.0,-894003.0,1576322076
housing/rent/apartment,1.0,1.0,Thumbnail,1295,Monthly,925,CA,326691.0,-1170917.0,1577360005
housing/rent/apartment,1.0,2.0,Thumbnail,1250,Monthly,925,CO,397360.0,-1049819.0,1577360312
housing/rent/apartment,2.0,2.0,Thumbnail,1150,Monthly,925,TX,331993.0,-971268.0,1577359545
housing/rent/apartment,1.0,2.0,Thumbnail,900,Monthly,925,VA,372737.0,-799668.0,1577360077
housing/rent/apartment,2.0,2.0,Thumbnail,895,Monthly,925,FL,304601.0,-842714.0,1577359107
housing/rent/apartment,1.5,2.0,Thumbnail,890,Monthly,925,TX,327693.0,-966848.0,1568753837
housing/rent/apartment,1.0,1.0,Thumbnail,889,Monthly,925,IA,424869.0,-923426.0,1577358975
housing/rent/apartment,1.0,1.0,Thumbnail,875,Monthly,925,GA,337069.0,-849334.0,1577017011
housing/rent/apartment,1.5,2.0,Thumbnail,775,Monthly,925,Otros,380172.0,-844931.0,1575285287
housing/rent/apartment,1.0,2.0,Yes,775,Monthly,925,OK,352441.0,-974144.0,1568779370
housing/rent/apartment,1.0,2.0,Thumbnail,750,Monthly,925,OH,416077.0,-815066.0,1568755054
housing/rent/apartment,1.0,2.0,Thumbnail,700,Monthly,925,OH,416077.0,-815066.0,1568754981
housing/rent/apartment,1.0,2.0,Thumbnail,679,Monthly,925,OK,361160.0,-959281.0,1577359575
housing/rent/apartment,1.5,2.0,Thumbnail,1550,Monthly,926,IL,418625.0,-876825.0,1577359569
housing/rent/apartment,1.0,2.0,Thumbnail,1275,Monthly,926,TX,326548.0,-971587.0,1568775167
housing/rent/apartment,2.0,2.0,Thumbnail,1027,Monthly,926,MN,452764.0,-929901.0,1576666475
housing/rent/apartment,1.5,2.0,Thumbnail,3050,Monthly,927,Otros,389118.0,-770132.0,1577016931
housing/rent/apartment,2.0,2.0,Thumbnail,1675,Monthly,927,NJ,408511.0,-747078.0,1568768872
housing/rent/apartment,2.0,2.0,Yes,1490,Monthly,927,NJ,408511.0,-747078.0,1568768926
housing/rent/apartment,2.0,2.0,Thumbnail,1475,Monthly,927,NJ,408511.0,-747078.0,1568768597
housing/rent/apartment,1.5,2.0,Thumbnail,1445,Monthly,927,MD,391627.0,-766354.0,1568775915
housing/rent/apartment,1.5,2.0,Yes,1440,Monthly,927,MD,391627.0,-766354.0,1568775413
