category,bathrooms,bedrooms,has_photo,price,price_display,price_type,square_feet,cityname,latitude,longitude,time
housing/rent/apartment,1.0,2.0,Thumbnail,1455,1.455,Monthly,770,Madison,430724.0,-894003.0,1577015512
housing/rent/apartment,1.0,1.0,Thumbnail,1425,1.425,Monthly,770,Gaithersburg,391474.0,-772032.0,1577359233
housing/rent/apartment,1.0,1.0,Thumbnail,1380,1.38,Monthly,770,Dallas,328004.0,-967887.0,1568745611
housing/rent/apartment,1.0,1.0,Thumbnail,1325,1.325,Monthly,770,Columbia,392040.0,-768558.0,1577358489
housing/rent/apartment,1.0,1.0,Thumbnail,1271,1.271,Monthly,770,Woodstock,341216.0,-845150.0,1577358533
housing/rent/apartment,1.0,2.0,Thumbnail,1250,1.25,Monthly,770,Goffstown,430592.0,-715794.0,1577016930
housing/rent/apartment,1.0,1.0,Thumbnail,1190,1.19,Monthly,770,Glen Burnie,391627.0,-766354.0,1568775922
housing/rent/apartment,1.0,1.0,Thumbnail,1185,1.185,Monthly,770,Glen Burnie,391627.0,-766354.0,1568775353
housing/rent/apartment,1.0,1.0,No,1185,1.185,Monthly,770,Trenton,402206.0,-747174.0,1568781526
housing/rent/apartment,1.0,2.0,Thumbnail,1025,1.025,Monthly,770,Salt Lake City,407061.0,-1119048.0,1577360537
housing/rent/apartment,1.0,1.0,Thumbnail,931,931,Monthly,770,Cincinnati,391560.0,-843714.0,1568768719
housing/rent/apartment,1.0,1.0,Thumbnail,905,905,Monthly,770,Burlington,360334.0,-794909.0,1568747720
housing/rent/apartment,1.0,1.0,Thumbnail,850,850,Monthly,770,Cincinnati,391679.0,-844933.0,1577358668
housing/rent/apartment,1.0,2.0,Thumbnail,845,845,Monthly,770,North Las Vegas,362342.0,-1151440.0,1577050005
housing/rent/apartment,1.0,2.0,Thumbnail,783,783,Monthly,770,Rogers,363267.0,-940643.0,1577359035
housing/rent/apartment,1.0,1.0,Thumbnail,750,750,Monthly,770,High Point,359709.0,-800068.0,1576618051
housing/rent/apartment,1.0,1.0,Thumbnail,750,750,Monthly,770,High Point,360909.0,-799272.0,1568753766
housing/rent/apartment,1.0,2.0,Thumbnail,675,675,Monthly,770,Winston Salem,360953.0,-803243.0,1568745923
housing/rent/apartment,1.0,1.0,Thumbnail,650,650,Monthly,770,Grand Ledge,427435.0,-847427.0,1577358895
housing/rent/apartment,1.0,1.0,Thumbnail,625,625,Monthly,770,Bloomington,404775.0,-889786.0,1577358992
housing/rent/apartment,1.0,1.0,No,2490,2.49,Monthly,771,Pasadena,341474.0,-1181391.0,1568780479
housing/rent/apartment,1.0,1.0,Thumbnail,1565,1.565,Monthly,771,Flanders,408511.0,-747078.0,1568768855
housing/rent/apartment,1.0,1.0,Thumbnail,1035,1.035,Monthly,771,San Antonio,294624.0,-985253.0,1577358319
housing/rent/apartment,1.0,1.0,Yes,1005,1.005,Monthly,771,Euless,328255.0,-971039.0,1568779916
housing/rent/apartment,1.0,1.0,Thumbnail,975,975,Monthly,771,Stow,411735.0,-814497.0,1568756632
housing/rent/apartment,1.0,1.0,Thumbnail,2173,2.173,Monthly,772,Washington,389348.0,-770590.0,1577305297
housing/rent/apartment,1.0,1.0,Thumbnail,1967,1.967,Monthly,772,Washington,389348.0,-770590.0,1577305211
housing/rent/apartment,1.0,1.0,Thumbnail,1964,1.964,Monthly,772,Washington,389348.0,-770590.0,1577305206
housing/rent/apartment,1.0,1.0,Yes,1420,1.42,Monthly,772,Plainsboro,403346.0,-745794.0,1568780045
housing/rent/apartment,1.0,1.0,Thumbnail,1390,1.39,Monthly,772,Lawrence,402659.0,-746959.0,1568782112
housing/rent/apartment,1.0,1.0,Thumbnail,1259,1.259,Monthly,772,Austin,303054.0,-977497.0,1577359771
housing/rent/apartment,1.0,1.0,Thumbnail,1220,1.22,Monthly,772,Plainsboro,403346.0,-745794.0,1568780018
housing/rent/apartment,1.0,1.0,Thumbnail,1025,1.025,Monthly,772,Hampstead,343955.0,-776527.0,1577358917
housing/rent/apartment,1.0,1.0,Thumbnail,993,993,Monthly,772,San Antonio,294624.0,-985253.0,1577014934
housing/rent/apartment,1.0,1.0,Thumbnail,1595,1.595,Monthly,773,Orland Park,416100.0,-878566.0,1577015600
housing/rent/apartment,1.0,1.0,Thumbnail,1515,1.515,Monthly,773,Eagan,448144.0,-931655.0,1577359885
housing/rent/apartment,1.0,1.0,Thumbnail,1515,1.515,Monthly,773,Dallas,328008.0,-968049.0,1577358576
housing/rent/apartment,1.0,1.0,Thumbnail,1090,1.09,Monthly,773,Pewaukee,430801.0,-882546.0,1576666377
housing/rent/apartment,1.0,1.0,Thumbnail,975,975,Monthly,773,Macon,328330.0,-836723.0,1577360308
housing/rent/apartment,1.0,1.0,Yes,955,955,Monthly,773,Cincinnati,390500.0,-843439.0,1568770951
housing/rent/apartment,2.0,2.0,Thumbnail,945,945,Monthly,773,Dallas,326692.0,-968751.0,1568759078
housing/rent/apartment,1.0,1.0,Thumbnail,2564,2.564,Monthly,774,Pasadena,341474.0,-1181391.0,1568780324
housing/rent/apartment,1.0,1.0,Yes,2207,2.207,Monthly,774,Long Beach,337696.0,-1181926.0,1568775061
housing/rent/apartment,2.0,2.0,Thumbnail,1960,1.96,Monthly,774,Champaign,401145.0,-882723.0,1577359062
housing/rent/apartment,1.0,1.0,Thumbnail,1365,1.365,Monthly,774,Suwanee,340648.0,-840849.0,1577358482
housing/rent/apartment,1.0,1.0,Yes,1310,1.31,Monthly,774,Grapevine,329314.0,-970956.0,1568780502
housing/rent/apartment,1.0,1.0,Thumbnail,1300,1.3,Monthly,774,Milwaukee,430591.0,-878847.0,1577016964
housing/rent/apartment,1.0,1.0,Thumbnail,1127,1.127,Monthly,774,Leander,305104.0,-979027.0,1577359628
housing/rent/apartment,1.0,1.0,Thumbnail,1125,1.125,Monthly,774,Phoenix,335178.0,-1120848.0,1577360126
housing/rent/apartment,1.0,1.0,Thumbnail,1050,1.05,Monthly,774,Plano,330869.0,-967971.0,1577358581
housing/rent/apartment,1.0,1.0,Thumbnail,1010,1.01,Monthly,774,Omaha,412562.0,-960404.0,1577359162
housing/rent/apartment,1.0,1.0,Thumbnail,959,959,Monthly,774,San Antonio,294602.0,-986876.0,1577358322
housing/rent/apartment,1.0,1.0,Thumbnail,850,850,Monthly,774,Corpus Christi,277332.0,-974058.0,1577360520
housing/rent/apartment,2.0,2.0,Thumbnail,739,739,Monthly,774,Fayetteville,360785.0,-941531.0,1577359037
housing/rent/apartment,1.0,1.0,Thumbnail,2250,2.25,Monthly,775,Montclair,408206.0,-742133.0,1577360064
housing/rent/apartment,1.0,1.0,Thumbnail,1982,1.982,Monthly,775,Austin,303054.0,-977497.0,1577359834
housing/rent/apartment,1.0,2.0,Thumbnail,1745,1.745,Monthly,775,Rahway,406077.0,-742824.0,1568751188
housing/rent/apartment,1.0,1.0,Thumbnail,1570,1.57,Monthly,775,Corona,338618.0,-1175596.0,1577358511
housing/rent/apartment,1.0,1.0,Thumbnail,1399,1.399,Monthly,775,Austin,303054.0,-977497.0,1577359829
housing/rent/apartment,1.0,2.0,Thumbnail,1386,1.386,Monthly,775,Pittsburgh,404448.0,-799725.0,1577359623
housing/rent/apartment,1.0,1.0,Thumbnail,1299,1.299,Monthly,775,Austin,303054.0,-977497.0,1577359700
housing/rent/apartment,2.0,2.0,Thumbnail,1260,1.26,Monthly,775,West Lafayette,404969.0,-869659.0,1577358855
housing/rent/apartment,1.0,2.0,Thumbnail,1204,1.204,Monthly,775,Denver,397883.0,-1048265.0,1568756408
housing/rent/apartment,1.0,1.0,Yes,1181,1.181,Monthly,775,Budd Lake,408866.0,-747498.0,1568768389
housing/rent/apartment,1.0,1.0,Thumbnail,1120,1.12,Monthly,775,Budd Lake,408866.0,-747498.0,1568768409
housing/rent/apartment,1.0,2.0,Thumbnail,1050,1.05,Monthly,775,Belmont,352418.0,-810401.0,1577360232
housing/rent/apartment,1.0,1.0,Thumbnail,1050,1.05,Monthly,775,Saint Louis Park,449368.0,-933605.0,1576667826
housing/rent/apartment,1.0,1.0,Thumbnail,1039,1.039,Monthly,775,Austin,303054.0,-977497.0,1577359472
housing/rent/apartment,1.0,1.0,Thumbnail,1000,1,Monthly,775,San Antonio,294624.0,-985253.0,1577359123
housing/rent/apartment,1.0,1.0,Thumbnail,999,999,Monthly,775,Salt Lake City,407061.0,-1119048.0,1577359347
housing/rent/apartment,1.0,1.0,No,999,999,Monthly,775,Marietta,339683.0,-844394.0,1568780237
housing/rent/apartment,1.0,1.0,Thumbnail,989,989,Monthly,775,Minneapolis,449855.0,-933023.0,1577017138
housing/rent/apartment,1.0,2.0,Thumbnail,960,960,Monthly,775,Columbus,399974.0,-829829.0,1575638483
housing/rent/apartment,1.0,1.0,Thumbnail,875,875,Monthly,775,Grandview Heights,399872.0,-830439.0,1577017142
housing/rent/apartment,1.0,2.0,Thumbnail,850,850,Monthly,775,Omaha,412562.0,-960404.0,1577360488
housing/rent/apartment,1.0,1.0,Thumbnail,840,840,Monthly,775,Buffalo,429112.0,-788171.0,1577359091
housing/rent/apartment,1.0,1.0,Thumbnail,814,814,Monthly,775,Houston,297714.0,-954343.0,1577015327
housing/rent/apartment,1.0,2.0,Thumbnail,780,780,Monthly,775,Des Moines,415839.0,-936754.0,1577359088
housing/rent/apartment,1.0,1.0,Thumbnail,698,698,Monthly,775,Hampton,370451.0,-763664.0,1577359104
housing/rent/apartment,1.0,1.0,Thumbnail,2707,2.707,Monthly,776,Austin,303054.0,-977497.0,1577360168
housing/rent/apartment,1.0,1.0,Thumbnail,1822,1.822,Monthly,776,Issaquah,475481.0,-1220471.0,1577358504
housing/rent/apartment,1.0,1.0,Thumbnail,1526,1.526,Monthly,776,Mount Laurel,399478.0,-749117.0,1568775858
housing/rent/apartment,1.0,1.0,Thumbnail,1497,1.497,Monthly,776,Waldorf,386293.0,-769675.0,1568746846
housing/rent/apartment,1.0,1.0,Thumbnail,1438,1.438,Monthly,776,Dallas,329395.0,-968387.0,1568761920
housing/rent/apartment,1.0,1.0,Thumbnail,1416,1.416,Monthly,776,Dallas,329395.0,-968387.0,1568762181
housing/rent/apartment,1.0,1.0,Yes,1400,1.4,Monthly,776,Mount Laurel,399478.0,-749117.0,1568775740
housing/rent/apartment,1.0,1.0,Yes,1269,1.269,Monthly,776,Coraopolis,405059.0,-801869.0,1568778495
housing/rent/apartment,1.0,1.0,Thumbnail,1249,1.249,Monthly,776,Dallas,328261.0,-967472.0,1568750466
housing/rent/apartment,1.0,1.0,Thumbnail,1225,1.225,Monthly,776,San Antonio,294624.0,-985253.0,1577358321
housing/rent/apartment,1.0,2.0,Thumbnail,1130,1.13,Monthly,776,Auburn,325975.0,-854777.0,1577358789
housing/rent/apartment,1.0,1.0,Thumbnail,1100,1.1,Monthly,776,Troutdale,455280.0,-1223979.0,1577360045
housing/rent/apartment,1.0,1.0,Thumbnail,835,835,Monthly,776,Minot,482469.0,-1013017.0,1577359870
housing/rent/apartment,1.0,1.0,Thumbnail,805,805,Monthly,776,Mandan,468296.0,-1008908.0,1577358471
housing/rent/apartment,1.0,1.0,Thumbnail,2221,2.221,Monthly,777,Los Angeles,340530.0,-1182637.0,1568746839
housing/rent/apartment,1.0,1.0,Thumbnail,2100,2.1,Monthly,777,San Diego,327876.0,-1171265.0,1577359371
housing/rent/apartment,1.0,1.0,Thumbnail,2000,2,Monthly,777,Malden,424299.0,-710581.0,1577015161
housing/rent/apartment,1.0,1.0,Yes,1913,1.913,Monthly,777,Columbia,392144.0,-768797.0,1568774059
housing/rent/apartment,1.0,1.0,Thumbnail,1554,1.554,Monthly,777,Austin,303054.0,-977497.0,1577359778
housing/rent/apartment,1.0,1.0,Thumbnail,1447,1.447,Monthly,777,Nashua,427527.0,-714854.0,1568758882
housing/rent/apartment,1.0,1.0,Thumbnail,1019,1.019,Monthly,777,Houston,297714.0,-954343.0,1577358260
housing/rent/apartment,1.0,1.0,Thumbnail,850,850,Monthly,777,San Antonio,294624.0,-985253.0,1577358812
housing/rent/apartment,1.0,2.0,Thumbnail,835,835,Monthly,777,Thornton,398895.0,-1049641.0,1577014997
housing/rent/apartment,1.0,1.0,Thumbnail,820,820,Monthly,777,Oklahoma City,354710.0,-975299.0,1577358640
housing/rent/apartment,1.0,1.0,Thumbnail,720,720,Monthly,777,Sioux Falls,435329.0,-967265.0,1577017004
housing/rent/apartment,1.0,1.0,Yes,1435,1.435,Monthly,778,Silver Spring,390829.0,-770612.0,1568769307
housing/rent/apartment,1.0,1.0,Thumbnail,1120,1.12,Monthly,778,San Antonio,294624.0,-985253.0,1577014953
housing/rent/apartment,1.0,1.0,Thumbnail,1109,1.109,Monthly,778,Las Vegas,360993.0,-1152838.0,1568751500
housing/rent/apartment,1.0,2.0,Thumbnail,2595,2.595,Monthly,779,Seattle,476160.0,-1223275.0,1577359244
housing/rent/apartment,1.0,1.0,Thumbnail,2123,2.123,Monthly,779,Parsippany,408620.0,-744061.0,1568750644
housing/rent/apartment,1.0,1.0,Thumbnail,2123,2.123,Monthly,779,Parsippany,408620.0,-744061.0,1568769893
housing/rent/apartment,1.0,1.0,Thumbnail,1907,1.907,Monthly,779,Nashville,361370.0,-867830.0,1577360174
housing/rent/apartment,1.0,1.0,Thumbnail,1691,1.691,Monthly,779,Whitefish Bay,431091.0,-878962.0,1577015692
housing/rent/apartment,1.0,1.0,Thumbnail,1610,1.61,Monthly,779,Herndon,389554.0,-773860.0,1577358560
housing/rent/apartment,1.0,1.0,Thumbnail,1222,1.222,Monthly,779,Austin,303054.0,-977497.0,1577359836
housing/rent/apartment,1.0,1.0,Yes,1068,1.068,Monthly,779,Euless,328524.0,-970886.0,1568778736
housing/rent/apartment,1.0,1.0,Thumbnail,2170,2.17,Monthly,780,Franklin,359393.0,-868716.0,1577015932
housing/rent/apartment,1.0,2.0,Thumbnail,2150,2.15,Monthly,780,San Diego,327876.0,-1171265.0,1577359907
housing/rent/apartment,1.0,1.0,Thumbnail,2050,2.05,Monthly,780,Bellevue,476156.0,-1222109.0,1568766570
housing/rent/apartment,1.0,2.0,Thumbnail,1700,1.7,Monthly,780,San Marcos,331463.0,-1171694.0,1577360304
housing/rent/apartment,1.0,1.0,Yes,1652,1.652,Monthly,780,Lynnwood,478616.0,-1222729.0,1568782082
housing/rent/apartment,1.0,1.0,Yes,1605,1.605,Monthly,780,Silver Spring,390017.0,-770353.0,1568770108
housing/rent/apartment,1.0,1.0,Yes,1581,1.581,Monthly,780,Medina,476163.0,-1222365.0,1568777177
housing/rent/apartment,1.0,1.0,Thumbnail,1421,1.421,Monthly,780,Austin,303054.0,-977497.0,1577359684
housing/rent/apartment,1.0,1.0,Thumbnail,1356,1.356,Monthly,780,Chesapeake,367124.0,-762965.0,1577014838
housing/rent/apartment,1.0,2.0,No,1295,1.295,Monthly,780,Hampton,429338.0,-708233.0,1568774299
housing/rent/apartment,1.0,1.0,Thumbnail,1245,1.245,Monthly,780,Laurel,390614.0,-768511.0,1568749727
housing/rent/apartment,1.0,1.0,Thumbnail,1190,1.19,Monthly,780,Everett,479338.0,-1222052.0,1577360130
housing/rent/apartment,1.0,1.0,Thumbnail,1161,1.161,Monthly,780,Tampa,280076.0,-824792.0,1577358492
housing/rent/apartment,1.0,1.0,Thumbnail,1149,1.149,Monthly,780,Lakeville,446526.0,-932482.0,1577015733
housing/rent/apartment,2.0,2.0,Thumbnail,1138,1.138,Monthly,780,Tallahassee,304601.0,-842714.0,1577359111
housing/rent/apartment,1.0,1.0,Thumbnail,1089,1.089,Monthly,780,Orlando,285163.0,-813644.0,1577358403
housing/rent/apartment,1.0,2.0,Yes,1060,1.06,Monthly,780,Colorado Springs,388503.0,-1047586.0,1568770361
housing/rent/apartment,1.0,1.0,Thumbnail,1030,1.03,Monthly,780,Saint Cloud,455509.0,-941725.0,1577358595
housing/rent/apartment,1.0,1.0,Thumbnail,1017,1.017,Monthly,780,Lawrenceville,339222.0,-840725.0,1568776181
housing/rent/apartment,1.0,1.0,Thumbnail,990,990,Monthly,780,Davenport,415486.0,-905922.0,1577358612
housing/rent/apartment,1.0,1.0,Thumbnail,970,970,Monthly,780,Royal Oak,425067.0,-831545.0,1577015118
housing/rent/apartment,1.0,2.0,Yes,950,950,Monthly,780,Colorado Springs,388862.0,-1047389.0,1568772490
housing/rent/apartment,1.0,1.0,Thumbnail,855,855,Monthly,780,Atlanta,337848.0,-843922.0,1577359225
housing/rent/apartment,1.0,1.0,Thumbnail,848,848,Monthly,780,Hilliard,400329.0,-831377.0,1577358701
housing/rent/apartment,1.0,1.0,Thumbnail,821,821,Monthly,780,Mebane,360913.0,-792861.0,1568750765
housing/rent/apartment,1.0,2.0,Thumbnail,784,784,Monthly,780,Fenton,384988.0,-904592.0,1577358458
housing/rent/apartment,1.0,1.0,Thumbnail,780,780,Monthly,780,Harrison Township,426101.0,-828360.0,1577015117
housing/rent/apartment,1.0,1.0,Thumbnail,755,755,Monthly,780,Pittsburgh,404448.0,-799725.0,1576322056
housing/rent/apartment,1.0,2.0,Thumbnail,740,740,Monthly,780,Sioux Falls,435329.0,-967265.0,1577358911
housing/rent/apartment,1.0,2.0,Thumbnail,695,695,Monthly,780,Ames,420259.0,-936516.0,1577015640
housing/rent/apartment,1.0,2.0,Thumbnail,695,695,Monthly,780,Ames,420259.0,-936516.0,1577015642
housing/rent/apartment,1.0,1.0,Thumbnail,661,661,Monthly,780,Wickliffe,415978.0,-814642.0,1568748897
housing/rent/apartment,1.0,2.0,Thumbnail,550,550,Monthly,780,Shenandoah,407602.0,-953688.0,1577360321
housing/rent/apartment,1.0,1.0,No,1754,1.754,Monthly,781,Silver Spring,390017.0,-770353.0,1568770088
housing/rent/apartment,1.0,1.0,Thumbnail,1450,1.45,Monthly,781,Odessa,318666.0,-1023901.0,1577358475
housing/rent/apartment,1.0,1.0,Thumbnail,1440,1.44,Monthly,781,Lake Elsinore,336119.0,-1173645.0,1577358510
housing/rent/apartment,1.0,1.0,Thumbnail,1068,1.068,Monthly,781,Durham,360346.0,-788690.0,1568776825
housing/rent/apartment,1.0,1.0,Thumbnail,919,919,Monthly,781,Houston,297714.0,-954343.0,1577358271
housing/rent/apartment,1.0,1.0,Thumbnail,765,765,Monthly,781,Bellevue,411378.0,-959392.0,1577359166
housing/rent/apartment,1.0,1.0,Yes,2385,2.385,Monthly,782,Kirkland,476869.0,-1221896.0,1568774849
housing/rent/apartment,1.0,1.0,Thumbnail,2015,2.015,Monthly,782,Hackensack,408876.0,-740499.0,1577358389
housing/rent/apartment,1.0,1.0,Thumbnail,1385,1.385,Monthly,782,Crofton,390073.0,-766827.0,1568779338
housing/rent/apartment,1.0,1.0,Thumbnail,1374,1.374,Monthly,782,Houston,297714.0,-954343.0,1577358289
housing/rent/apartment,1.0,1.0,Thumbnail,1290,1.29,Monthly,782,Dallas,328212.0,-967853.0,1577359616
housing/rent/apartment,1.0,1.0,Thumbnail,1225,1.225,Monthly,782,Reno,395197.0,-1198342.0,1577359019
housing/rent/apartment,1.0,1.0,Thumbnail,1199,1.199,Monthly,782,Winter Park,285964.0,-813237.0,1577358403
housing/rent/apartment,1.0,2.0,Thumbnail,1100,1.1,Monthly,782,Albuquerque,351038.0,-1066110.0,1577360309
housing/rent/apartment,1.0,1.0,Thumbnail,1100,1.1,Monthly,782,Austin,303054.0,-977497.0,1577016821
housing/rent/apartment,1.0,1.0,Thumbnail,925,925,Monthly,782,Euless,328255.0,-971039.0,1568779573
housing/rent/apartment,1.0,1.0,Thumbnail,860,860,Monthly,782,Mandan,468296.0,-1008908.0,1577360382
housing/rent/apartment,1.0,1.0,Thumbnail,2505,2.505,Monthly,783,Princeton,403663.0,-746688.0,1568780751
housing/rent/apartment,1.0,2.0,Thumbnail,2245,2.245,Monthly,783,Campbell,372800.0,-1219559.0,1577359442
housing/rent/apartment,1.0,1.0,Thumbnail,2225,2.225,Monthly,783,Chicago,418625.0,-876825.0,1577358448
housing/rent/apartment,1.0,1.0,Thumbnail,2220,2.22,Monthly,783,New Rochelle,409180.0,-737837.0,1577015766
housing/rent/apartment,1.0,1.0,Thumbnail,1744,1.744,Monthly,783,Folsom,386857.0,-1211532.0,1577358670
housing/rent/apartment,1.0,1.0,Yes,1395,1.395,Monthly,783,Norwalk,339069.0,-1180806.0,1568772766
housing/rent/apartment,1.0,1.0,Thumbnail,980,980,Monthly,783,Dallas,329158.0,-968961.0,1568756980
housing/rent/apartment,1.0,1.0,Thumbnail,899,899,Monthly,783,Apex,356775.0,-787763.0,1568762427
housing/rent/apartment,2.0,2.0,Yes,650,650,Monthly,783,Dayton,397942.0,-842701.0,1568773168
housing/rent/apartment,1.0,2.0,Thumbnail,2497,2.497,Monthly,784,Pasadena,341474.0,-1181391.0,1568780195
housing/rent/apartment,1.0,1.0,Thumbnail,1450,1.45,Monthly,784,Grand Rapids,429497.0,-856417.0,1577360252
housing/rent/apartment,1.0,1.0,Thumbnail,1400,1.4,Monthly,784,Cincinnati,391535.0,-844264.0,1568766692
housing/rent/apartment,1.0,1.0,Thumbnail,1400,1.4,Monthly,784,Cincinnati,391535.0,-844264.0,1568766646
housing/rent/apartment,1.0,1.0,Thumbnail,1350,1.35,Monthly,784,Cincinnati,391535.0,-844264.0,1568766735
housing/rent/apartment,1.0,1.0,Thumbnail,1245,1.245,Monthly,784,Colorado Springs,388562.0,-1047720.0,1577358734
housing/rent/apartment,1.0,1.0,Thumbnail,1203,1.203,Monthly,784,Houston,297714.0,-954343.0,1577358263
housing/rent/apartment,1.0,1.0,Thumbnail,1190,1.19,Monthly,784,Virginia Beach,367992.0,-761756.0,1568752814
housing/rent/apartment,1.0,1.0,Yes,1185,1.185,Monthly,784,Cherry Hill,399050.0,-749965.0,1568772098
housing/rent/apartment,1.0,1.0,Yes,1108,1.108,Monthly,784,Mansfield,325807.0,-971380.0,1568781700
housing/rent/apartment,1.0,1.0,Thumbnail,1100,1.1,Monthly,784,Azle,329100.0,-975572.0,1568775630
housing/rent/apartment,1.0,1.0,Thumbnail,1073,1.073,Monthly,784,Concord,354047.0,-806098.0,1577358772
housing/rent/apartment,1.0,1.0,Yes,1050,1.05,Monthly,784,Azle,329100.0,-975572.0,1568775771
housing/rent/apartment,1.0,1.0,Yes,1050,1.05,Monthly,784,Azle,329100.0,-975572.0,1568775709
housing/rent/apartment,1.0,1.0,Yes,1050,1.05,Monthly,784,Azle,329100.0,-975572.0,1568775806
housing/rent/apartment,1.0,1.0,Yes,1020,1.02,Monthly,784,Azle,329100.0,-975572.0,1568775797
housing/rent/apartment,1.0,1.0,Thumbnail,885,885,Monthly,784,Mission,390203.0,-946535.0,1577360054
housing/rent/apartment,1.0,1.0,Thumbnail,870,870,Monthly,784,Overland Park,389259.0,-946916.0,1577360054
housing/rent/apartment,1.0,2.0,Yes,850,850,Monthly,784,Raleigh,357551.0,-787199.0,1568770692
housing/rent/apartment,1.0,2.0,Thumbnail,690,690,Monthly,784,Kokomo,404738.0,-861409.0,1577359310
housing/rent/apartment,1.0,2.0,Thumbnail,585,585,Monthly,784,Henderson,378244.0,-875556.0,1577358928
housing/rent/apartment,1.0,1.0,Thumbnail,1985,1.985,Monthly,785,North Bergen,407925.0,-740215.0,1568749873
housing/rent/apartment,1.0,1.0,Thumbnail,1945,1.945,Monthly,785,Denver,397360.0,-1049819.0,1577358428
housing/rent/apartment,1.0,1.0,Thumbnail,1850,1.85,Monthly,785,San Juan Capistrano,335052.0,-1176573.0,1577267090
housing/rent/apartment,1.0,1.0,Thumbnail,1764,1.764,Monthly,785,Raleigh,357740.0,-786328.0,1568767848
housing/rent/apartment,1.0,1.0,Yes,1570,1.57,Monthly,785,Linthicum Heights,392081.0,-766610.0,1568778052
housing/rent/apartment,1.0,1.0,Thumbnail,1475,1.475,Monthly,785,Suwanee,340648.0,-840849.0,1568770566
housing/rent/apartment,1.0,1.0,Thumbnail,1350,1.35,Monthly,785,Plymouth,450201.0,-934623.0,1576666260
housing/rent/apartment,1.0,1.0,Thumbnail,1199,1.199,Monthly,785,Bensenville,419526.0,-879486.0,1577360318
housing/rent/apartment,1.0,1.0,Thumbnail,1148,1.148,Monthly,785,Laurel,390614.0,-768511.0,1568749598
housing/rent/apartment,1.0,1.0,Thumbnail,998,998,Monthly,785,San Antonio,294624.0,-985253.0,1577358323
housing/rent/apartment,1.0,1.0,Yes,973,973,Monthly,785,Durham,359907.0,-789074.0,1568776817
housing/rent/apartment,1.0,1.0,Thumbnail,949,949,Monthly,785,Knoxville,359695.0,-839810.0,1577359158
housing/rent/apartment,1.0,2.0,Thumbnail,900,900,Monthly,785,West Des Moines,415657.0,-937305.0,1577360316
